file,type,severity,time_us,module,message
ic_status_word.log,UVM,UVM_ERROR,175314.463,spi_status_word,Unexpected SPI status word flags Flag SPICRC was not set correctly! Exp. 0 but got 1
ic_status_word.log,UVM,UVM_ERROR,175318.303,hardware_error_hw_fail_command_control_wrong_command,"Unexpected value in STATUS_WORD register, expected 0xc00, got 0x1c00"
ic_status_word.log,UVM,UVM_INFO,175322.143,sim:measure,'IRQ_STAT' status = PASS
ic_status_word.log,UVM,UVM_INFO,175322.143,hardware_error_hw_fail_command_control_wrong_command_seq,implant wrong command 0x0c00 into SPI command buffer
ic_status_word.log,UVM,UVM_INFO,175334.543,hardware_error_hw_fail_command_control_wrong_command_seq,buffer_address 0xzzzz
ic_status_word.log,UVM,UVM_ERROR,175582.091,registers,HW_FAIL is not set correctly. Got 0 but expected 1 (regmodel.Interrupt.Interrupt_Registers.IRQ_STAT.HW_FAIL)
ic_status_word.log,UVM,UVM_ERROR,175584.971,spi_status_word,Unexpected SPI status word flags Flag SPICRC was not set correctly! Exp. 0 but got 1
ic_status_word.log,UVM,UVM_ERROR,175584.971,spi_status_word,Unexpected SPI status word flags Flag HE was not set correctly! Exp. 1 but got 0
ic_status_word.log,UVM,UVM_ERROR,175588.811,hardware_error_hw_fail_command_control_wrong_command,"Unexpected value in STATUS_WORD register, expected 0x8c00, got 0x1c00"
ic_status_word.log,UVM,UVM_INFO,175907.171,sim:measure,'IRQ_STAT' status = PASS
ic_status_word.log,UVM,UVM_ERROR,175910.051,spi_status_word,Unexpected SPI status word flags Flag SPICRC was not set correctly! Exp. 0 but got 1
ic_status_word.log,UVM,UVM_ERROR,175913.891,hardware_error_hw_fail_command_control_wrong_command,"Unexpected value in STATUS_WORD register, expected 0xc00, got 0x1c00"
ic_status_word.log,UVM,UVM_INFO,175913.891,hardware_error_hw_fail_command_control_wrong_command_seq,hardware_error_hw_fail_command_control_wrong_command_seq sequence starting
ic_status_word.log,UVM,UVM_ERROR,175921.612,spi_status_word,Unexpected SPI status word flags Flag SPICRC was not set correctly! Exp. 0 but got 1
ic_status_word.log,UVM,UVM_ERROR,175925.452,hardware_error_hw_fail_command_control_wrong_command,"Unexpected value in STATUS_WORD register, expected 0xc00, got 0x1c00"
ic_status_word.log,UVM,UVM_INFO,175929.292,sim:measure,'IRQ_STAT' status = PASS
ic_status_word.log,UVM,UVM_INFO,175929.292,hardware_error_hw_fail_command_control_wrong_command_seq,implant wrong command 0x3c00 into SPI command buffer
ic_status_word.log,UVM,UVM_INFO,175941.692,hardware_error_hw_fail_command_control_wrong_command_seq,buffer_address 0xzzzz
ic_status_word.log,UVM,UVM_ERROR,176188.44,registers,HW_FAIL is not set correctly. Got 0 but expected 1 (regmodel.Interrupt.Interrupt_Registers.IRQ_STAT.HW_FAIL)
ic_status_word.log,UVM,UVM_ERROR,176191.32,spi_status_word,Unexpected SPI status word flags Flag SPICRC was not set correctly! Exp. 0 but got 1
ic_status_word.log,UVM,UVM_ERROR,176191.32,spi_status_word,Unexpected SPI status word flags Flag HE was not set correctly! Exp. 1 but got 0
ic_status_word.log,UVM,UVM_ERROR,176195.16,hardware_error_hw_fail_command_control_wrong_command,"Unexpected value in STATUS_WORD register, expected 0x8c00, got 0x1c00"
ic_status_word.log,UVM,UVM_INFO,176513.52,sim:measure,'IRQ_STAT' status = PASS
ic_status_word.log,UVM,UVM_ERROR,176516.4,spi_status_word,Unexpected SPI status word flags Flag SPICRC was not set correctly! Exp. 0 but got 1
ic_status_word.log,UVM,UVM_ERROR,176520.24,hardware_error_hw_fail_command_control_wrong_command,"Unexpected value in STATUS_WORD register, expected 0xc00, got 0x1c00"
ic_status_word.log,UVM,UVM_INFO,176520.24,hardware_error_hw_fail_command_control_wrong_command_seq,hardware_error_hw_fail_command_control_wrong_command_seq sequence starting
ic_status_word.log,UVM,UVM_ERROR,176527.961,spi_status_word,Unexpected SPI status word flags Flag SPICRC was not set correctly! Exp. 0 but got 1
ic_status_word.log,UVM,UVM_ERROR,176531.801,hardware_error_hw_fail_command_control_wrong_command,"Unexpected value in STATUS_WORD register, expected 0xc00, got 0x1c00"
ic_status_word.log,UVM,UVM_INFO,176535.641,sim:measure,'IRQ_STAT' status = PASS
ic_status_word.log,UVM,UVM_INFO,176535.641,hardware_error_hw_fail_command_control_wrong_command_seq,implant wrong command 0x2c00 into SPI command buffer
ic_status_word.log,UVM,UVM_INFO,176548.041,hardware_error_hw_fail_command_control_wrong_command_seq,buffer_address 0xzzzz
ic_status_word.log,UVM,UVM_ERROR,176794.789,registers,HW_FAIL is not set correctly. Got 0 but expected 1 (regmodel.Interrupt.Interrupt_Registers.IRQ_STAT.HW_FAIL)
ic_status_word.log,UVM,UVM_ERROR,176797.669,spi_status_word,Unexpected SPI status word flags Flag SPICRC was not set correctly! Exp. 0 but got 1
ic_status_word.log,UVM,UVM_ERROR,176797.669,spi_status_word,Unexpected SPI status word flags Flag HE was not set correctly! Exp. 1 but got 0
ic_status_word.log,UVM,UVM_ERROR,176801.509,hardware_error_hw_fail_command_control_wrong_command,"Unexpected value in STATUS_WORD register, expected 0x8c00, got 0x1c00"
ic_status_word.log,UVM,UVM_INFO,177119.869,sim:measure,'IRQ_STAT' status = PASS
ic_status_word.log,UVM,UVM_ERROR,177122.749,spi_status_word,Unexpected SPI status word flags Flag SPICRC was not set correctly! Exp. 0 but got 1
ic_status_word.log,UVM,UVM_ERROR,177126.589,hardware_error_hw_fail_command_control_wrong_command,"Unexpected value in STATUS_WORD register, expected 0xc00, got 0x1c00"
ic_status_word.log,UVM,UVM_INFO,177126.589,hardware_error_hw_fail_command_control_wrong_command_seq,hardware_error_hw_fail_command_control_wrong_command_seq sequence starting
ic_status_word.log,UVM,UVM_ERROR,177134.31,spi_status_word,Unexpected SPI status word flags Flag SPICRC was not set correctly! Exp. 0 but got 1
ic_status_word.log,UVM,UVM_ERROR,177138.15,hardware_error_hw_fail_command_control_wrong_command,"Unexpected value in STATUS_WORD register, expected 0xc00, got 0x1c00"
ic_status_word.log,UVM,UVM_INFO,177141.99,sim:measure,'IRQ_STAT' status = PASS
ic_status_word.log,UVM,UVM_INFO,177141.99,hardware_error_hw_fail_command_control_wrong_command_seq,implant wrong command 0x0c00 into SPI command buffer
ic_status_word.log,UVM,UVM_INFO,177154.39,hardware_error_hw_fail_command_control_wrong_command_seq,buffer_address 0xzzzz
ic_status_word.log,UVM,UVM_ERROR,177401.938,registers,HW_FAIL is not set correctly. Got 0 but expected 1 (regmodel.Interrupt.Interrupt_Registers.IRQ_STAT.HW_FAIL)
ic_status_word.log,UVM,UVM_ERROR,177404.818,spi_status_word,Unexpected SPI status word flags Flag SPICRC was not set correctly! Exp. 0 but got 1
ic_status_word.log,UVM,UVM_ERROR,177404.818,spi_status_word,Unexpected SPI status word flags Flag HE was not set correctly! Exp. 1 but got 0
ic_status_word.log,UVM,UVM_ERROR,177408.658,hardware_error_hw_fail_command_control_wrong_command,"Unexpected value in STATUS_WORD register, expected 0x8c00, got 0x1c00"
ic_status_word.log,UVM,UVM_INFO,177727.018,sim:measure,'IRQ_STAT' status = PASS
ic_status_word.log,UVM,UVM_ERROR,177729.898,spi_status_word,Unexpected SPI status word flags Flag SPICRC was not set correctly! Exp. 0 but got 1
ic_status_word.log,UVM,UVM_ERROR,177733.738,hardware_error_hw_fail_command_control_wrong_command,"Unexpected value in STATUS_WORD register, expected 0xc00, got 0x1c00"
ic_status_word.log,UVM,UVM_INFO,177733.738,hardware_error_hw_fail_command_control_wrong_command_seq,hardware_error_hw_fail_command_control_wrong_command_seq sequence starting
ic_status_word.log,UVM,UVM_ERROR,177741.459,spi_status_word,Unexpected SPI status word flags Flag SPICRC was not set correctly! Exp. 0 but got 1
ic_status_word.log,UVM,UVM_ERROR,177745.299,hardware_error_hw_fail_command_control_wrong_command,"Unexpected value in STATUS_WORD register, expected 0xc00, got 0x1c00"
ic_status_word.log,UVM,UVM_INFO,177749.139,sim:measure,'IRQ_STAT' status = PASS
ic_status_word.log,UVM,UVM_INFO,177749.139,hardware_error_hw_fail_command_control_wrong_command_seq,implant wrong command 0xfc00 into SPI command buffer
ic_status_word.log,UVM,UVM_INFO,177761.539,hardware_error_hw_fail_command_control_wrong_command_seq,buffer_address 0xzzzz
ic_status_word.log,UVM,UVM_ERROR,178009.087,registers,HW_FAIL is not set correctly. Got 0 but expected 1 (regmodel.Interrupt.Interrupt_Registers.IRQ_STAT.HW_FAIL)
ic_status_word.log,UVM,UVM_ERROR,178011.967,spi_status_word,Unexpected SPI status word flags Flag SPICRC was not set correctly! Exp. 0 but got 1
ic_status_word.log,UVM,UVM_ERROR,178011.967,spi_status_word,Unexpected SPI status word flags Flag HE was not set correctly! Exp. 1 but got 0
ic_status_word.log,UVM,UVM_ERROR,178015.807,hardware_error_hw_fail_command_control_wrong_command,"Unexpected value in STATUS_WORD register, expected 0x8c00, got 0x1c00"
ic_status_word.log,UVM,UVM_INFO,178334.167,sim:measure,'IRQ_STAT' status = PASS
ic_status_word.log,UVM,UVM_ERROR,178337.047,spi_status_word,Unexpected SPI status word flags Flag SPICRC was not set correctly! Exp. 0 but got 1
ic_status_word.log,UVM,UVM_ERROR,178340.887,hardware_error_hw_fail_command_control_wrong_command,"Unexpected value in STATUS_WORD register, expected 0xc00, got 0x1c00"
ic_status_word.log,UVM,UVM_INFO,178340.887,hardware_error_hw_fail_command_control_wrong_command_seq,hardware_error_hw_fail_command_control_wrong_command_seq sequence starting
ic_status_word.log,UVM,UVM_ERROR,178348.608,spi_status_word,Unexpected SPI status word flags Flag SPICRC was not set correctly! Exp. 0 but got 1
ic_status_word.log,UVM,UVM_ERROR,178352.448,hardware_error_hw_fail_command_control_wrong_command,"Unexpected value in STATUS_WORD register, expected 0xc00, got 0x1c00"
ic_status_word.log,UVM,UVM_INFO,178356.288,sim:measure,'IRQ_STAT' status = PASS
ic_status_word.log,UVM,UVM_INFO,178356.288,hardware_error_hw_fail_command_control_wrong_command_seq,implant wrong command 0x8c00 into SPI command buffer
ic_status_word.log,UVM,UVM_INFO,178368.688,hardware_error_hw_fail_command_control_wrong_command_seq,buffer_address 0xzzzz
ic_status_word.log,UVM,UVM_ERROR,178615.436,registers,HW_FAIL is not set correctly. Got 0 but expected 1 (regmodel.Interrupt.Interrupt_Registers.IRQ_STAT.HW_FAIL)
ic_status_word.log,UVM,UVM_ERROR,178618.316,spi_status_word,Unexpected SPI status word flags Flag SPICRC was not set correctly! Exp. 0 but got 1
ic_status_word.log,UVM,UVM_ERROR,178618.316,spi_status_word,Unexpected SPI status word flags Flag HE was not set correctly! Exp. 1 but got 0
ic_status_word.log,UVM,UVM_ERROR,178622.156,hardware_error_hw_fail_command_control_wrong_command,"Unexpected value in STATUS_WORD register, expected 0x8c00, got 0x1c00"
ic_status_word.log,UVM,UVM_INFO,178940.516,sim:measure,'IRQ_STAT' status = PASS
ic_status_word.log,UVM,UVM_ERROR,178943.396,spi_status_word,Unexpected SPI status word flags Flag SPICRC was not set correctly! Exp. 0 but got 1
ic_status_word.log,UVM,UVM_ERROR,178947.236,hardware_error_hw_fail_command_control_wrong_command,"Unexpected value in STATUS_WORD register, expected 0xc00, got 0x1c00"
ic_status_word.log,UVM,UVM_INFO,178947.236,hardware_error_hw_fail_command_control_wrong_command_seq,hardware_error_hw_fail_command_control_wrong_command_seq sequence starting
ic_status_word.log,UVM,UVM_ERROR,178954.957,spi_status_word,Unexpected SPI status word flags Flag SPICRC was not set correctly! Exp. 0 but got 1
ic_status_word.log,UVM,UVM_ERROR,178958.797,hardware_error_hw_fail_command_control_wrong_command,"Unexpected value in STATUS_WORD register, expected 0xc00, got 0x1c00"
ic_status_word.log,UVM,UVM_INFO,178962.637,sim:measure,'IRQ_STAT' status = PASS
ic_status_word.log,UVM,UVM_INFO,178962.637,hardware_error_hw_fail_command_control_wrong_command_seq,implant wrong command 0xdc00 into SPI command buffer
ic_status_word.log,UVM,UVM_INFO,178975.037,hardware_error_hw_fail_command_control_wrong_command_seq,buffer_address 0xzzzz
ic_status_word.log,UVM,UVM_ERROR,179221.785,registers,HW_FAIL is not set correctly. Got 0 but expected 1 (regmodel.Interrupt.Interrupt_Registers.IRQ_STAT.HW_FAIL)
ic_status_word.log,UVM,UVM_ERROR,179224.665,spi_status_word,Unexpected SPI status word flags Flag SPICRC was not set correctly! Exp. 0 but got 1
ic_status_word.log,UVM,UVM_ERROR,179224.665,spi_status_word,Unexpected SPI status word flags Flag HE was not set correctly! Exp. 1 but got 0
ic_status_word.log,UVM,UVM_ERROR,179228.505,hardware_error_hw_fail_command_control_wrong_command,"Unexpected value in STATUS_WORD register, expected 0x8c00, got 0x1c00"
ic_status_word.log,UVM,UVM_INFO,179546.865,sim:measure,'IRQ_STAT' status = PASS
ic_status_word.log,UVM,UVM_ERROR,179549.745,spi_status_word,Unexpected SPI status word flags Flag SPICRC was not set correctly! Exp. 0 but got 1
ic_status_word.log,UVM,UVM_ERROR,179553.585,hardware_error_hw_fail_command_control_wrong_command,"Unexpected value in STATUS_WORD register, expected 0xc00, got 0x1c00"
ic_status_word.log,UVM,UVM_INFO,179553.585,hardware_error_hw_fail_command_control_wrong_command_seq,hardware_error_hw_fail_command_control_wrong_command_seq sequence starting
ic_status_word.log,UVM,UVM_ERROR,179561.306,spi_status_word,Unexpected SPI status word flags Flag SPICRC was not set correctly! Exp. 0 but got 1
ic_status_word.log,UVM,UVM_ERROR,179565.146,hardware_error_hw_fail_command_control_wrong_command,"Unexpected value in STATUS_WORD register, expected 0xc00, got 0x1c00"
ic_status_word.log,UVM,UVM_INFO,179568.986,sim:measure,'IRQ_STAT' status = PASS
ic_status_word.log,UVM,UVM_INFO,179568.986,hardware_error_hw_fail_command_control_wrong_command_seq,implant wrong command 0xbc00 into SPI command buffer
ic_status_word.log,UVM,UVM_INFO,179581.386,hardware_error_hw_fail_command_control_wrong_command_seq,buffer_address 0xzzzz
ic_status_word.log,UVM,UVM_ERROR,179828.134,registers,HW_FAIL is not set correctly. Got 0 but expected 1 (regmodel.Interrupt.Interrupt_Registers.IRQ_STAT.HW_FAIL)
ic_status_word.log,UVM,UVM_ERROR,179831.014,spi_status_word,Unexpected SPI status word flags Flag SPICRC was not set correctly! Exp. 0 but got 1
ic_status_word.log,UVM,UVM_ERROR,179831.014,spi_status_word,Unexpected SPI status word flags Flag HE was not set correctly! Exp. 1 but got 0
ic_status_word.log,UVM,UVM_ERROR,179834.854,hardware_error_hw_fail_command_control_wrong_command,"Unexpected value in STATUS_WORD register, expected 0x8c00, got 0x1c00"
ic_status_word.log,UVM,UVM_INFO,180153.214,sim:measure,'IRQ_STAT' status = PASS
ic_status_word.log,UVM,UVM_ERROR,180156.094,spi_status_word,Unexpected SPI status word flags Flag SPICRC was not set correctly! Exp. 0 but got 1
ic_status_word.log,UVM,UVM_ERROR,180159.934,hardware_error_hw_fail_command_control_wrong_command,"Unexpected value in STATUS_WORD register, expected 0xc00, got 0x1c00"
ic_status_word.log,UVM,UVM_INFO,180159.934,hardware_error_hw_fail_command_control_wrong_command_seq,hardware_error_hw_fail_command_control_wrong_command_seq sequence starting
ic_status_word.log,UVM,UVM_ERROR,180167.655,spi_status_word,Unexpected SPI status word flags Flag SPICRC was not set correctly! Exp. 0 but got 1
ic_status_word.log,UVM,UVM_ERROR,180171.495,hardware_error_hw_fail_command_control_wrong_command,"Unexpected value in STATUS_WORD register, expected 0xc00, got 0x1c00"
ic_status_word.log,UVM,UVM_INFO,180175.335,sim:measure,'IRQ_STAT' status = PASS
ic_status_word.log,UVM,UVM_INFO,180175.335,hardware_error_hw_fail_command_control_wrong_command_seq,implant wrong command 0xbc00 into SPI command buffer
ic_status_word.log,UVM,UVM_INFO,180187.735,hardware_error_hw_fail_command_control_wrong_command_seq,buffer_address 0xzzzz
ic_status_word.log,UVM,UVM_ERROR,180434.483,registers,HW_FAIL is not set correctly. Got 0 but expected 1 (regmodel.Interrupt.Interrupt_Registers.IRQ_STAT.HW_FAIL)
ic_status_word.log,UVM,UVM_ERROR,180437.363,spi_status_word,Unexpected SPI status word flags Flag SPICRC was not set correctly! Exp. 0 but got 1
ic_status_word.log,UVM,UVM_ERROR,180437.363,spi_status_word,Unexpected SPI status word flags Flag HE was not set correctly! Exp. 1 but got 0
ic_status_word.log,UVM,UVM_ERROR,180441.203,hardware_error_hw_fail_command_control_wrong_command,"Unexpected value in STATUS_WORD register, expected 0x8c00, got 0x1c00"
ic_status_word.log,UVM,UVM_INFO,180759.563,sim:measure,'IRQ_STAT' status = PASS
ic_status_word.log,UVM,UVM_ERROR,180762.443,spi_status_word,Unexpected SPI status word flags Flag SPICRC was not set correctly! Exp. 0 but got 1
ic_status_word.log,UVM,UVM_ERROR,180766.283,hardware_error_hw_fail_command_control_wrong_command,"Unexpected value in STATUS_WORD register, expected 0xc00, got 0x1c00"
ic_status_word.log,UVM,UVM_INFO,180766.283,hardware_error_hw_fail_command_control_wrong_command_seq,hardware_error_hw_fail_command_control_wrong_command_seq sequence starting
ic_status_word.log,UVM,UVM_ERROR,180774.004,spi_status_word,Unexpected SPI status word flags Flag SPICRC was not set correctly! Exp. 0 but got 1
ic_status_word.log,UVM,UVM_ERROR,180777.844,hardware_error_hw_fail_command_control_wrong_command,"Unexpected value in STATUS_WORD register, expected 0xc00, got 0x1c00"
ic_status_word.log,UVM,UVM_INFO,180781.684,sim:measure,'IRQ_STAT' status = PASS
ic_status_word.log,UVM,UVM_INFO,180781.684,hardware_error_hw_fail_command_control_wrong_command_seq,implant wrong command 0xbc00 into SPI command buffer
ic_status_word.log,UVM,UVM_INFO,180794.084,hardware_error_hw_fail_command_control_wrong_command_seq,buffer_address 0xzzzz
ic_status_word.log,UVM,UVM_ERROR,181040.832,registers,HW_FAIL is not set correctly. Got 0 but expected 1 (regmodel.Interrupt.Interrupt_Registers.IRQ_STAT.HW_FAIL)
ic_status_word.log,UVM,UVM_ERROR,181043.712,spi_status_word,Unexpected SPI status word flags Flag SPICRC was not set correctly! Exp. 0 but got 1
ic_status_word.log,UVM,UVM_ERROR,181043.712,spi_status_word,Unexpected SPI status word flags Flag HE was not set correctly! Exp. 1 but got 0
ic_status_word.log,UVM,UVM_ERROR,181047.552,hardware_error_hw_fail_command_control_wrong_command,"Unexpected value in STATUS_WORD register, expected 0x8c00, got 0x1c00"
ic_status_word.log,UVM,UVM_INFO,181365.912,sim:measure,'IRQ_STAT' status = PASS
ic_status_word.log,UVM,UVM_ERROR,181368.792,spi_status_word,Unexpected SPI status word flags Flag SPICRC was not set correctly! Exp. 0 but got 1
ic_status_word.log,UVM,UVM_ERROR,181372.632,hardware_error_hw_fail_command_control_wrong_command,"Unexpected value in STATUS_WORD register, expected 0xc00, got 0x1c00"
ic_status_word.log,UVM,UVM_INFO,181372.632,hardware_error_hw_fail_command_control_wrong_command_seq,hardware_error_hw_fail_command_control_wrong_command_seq sequence starting
ic_status_word.log,UVM,UVM_ERROR,181380.353,spi_status_word,Unexpected SPI status word flags Flag SPICRC was not set correctly! Exp. 0 but got 1
ic_status_word.log,UVM,UVM_ERROR,181384.193,hardware_error_hw_fail_command_control_wrong_command,"Unexpected value in STATUS_WORD register, expected 0xc00, got 0x1c00"
ic_status_word.log,UVM,UVM_INFO,181388.033,sim:measure,'IRQ_STAT' status = PASS
ic_status_word.log,UVM,UVM_INFO,181388.033,hardware_error_hw_fail_command_control_wrong_command_seq,implant wrong command 0xdc00 into SPI command buffer
ic_status_word.log,UVM,UVM_INFO,181400.433,hardware_error_hw_fail_command_control_wrong_command_seq,buffer_address 0xzzzz
ic_status_word.log,UVM,UVM_ERROR,181647.181,registers,HW_FAIL is not set correctly. Got 0 but expected 1 (regmodel.Interrupt.Interrupt_Registers.IRQ_STAT.HW_FAIL)
ic_status_word.log,UVM,UVM_ERROR,181650.061,spi_status_word,Unexpected SPI status word flags Flag SPICRC was not set correctly! Exp. 0 but got 1
ic_status_word.log,UVM,UVM_ERROR,181650.061,spi_status_word,Unexpected SPI status word flags Flag HE was not set correctly! Exp. 1 but got 0
ic_status_word.log,UVM,UVM_ERROR,181653.901,hardware_error_hw_fail_command_control_wrong_command,"Unexpected value in STATUS_WORD register, expected 0x8c00, got 0x1c00"
ic_status_word.log,UVM,UVM_INFO,181972.261,sim:measure,'IRQ_STAT' status = PASS
ic_status_word.log,UVM,UVM_ERROR,181975.141,spi_status_word,Unexpected SPI status word flags Flag SPICRC was not set correctly! Exp. 0 but got 1
ic_status_word.log,UVM,UVM_ERROR,181978.981,hardware_error_hw_fail_command_control_wrong_command,"Unexpected value in STATUS_WORD register, expected 0xc00, got 0x1c00"
ic_status_word.log,UVM,UVM_INFO,181978.981,hardware_error_hw_fail_command_control_wrong_command_seq,hardware_error_hw_fail_command_control_wrong_command_seq sequence starting
ic_status_word.log,UVM,UVM_ERROR,181986.702,spi_status_word,Unexpected SPI status word flags Flag SPICRC was not set correctly! Exp. 0 but got 1
ic_status_word.log,UVM,UVM_ERROR,181990.542,hardware_error_hw_fail_command_control_wrong_command,"Unexpected value in STATUS_WORD register, expected 0xc00, got 0x1c00"
ic_status_word.log,UVM,UVM_INFO,181994.382,sim:measure,'IRQ_STAT' status = PASS
ic_status_word.log,UVM,UVM_INFO,181994.382,hardware_error_hw_fail_command_control_wrong_command_seq,implant wrong command 0x8c00 into SPI command buffer
ic_status_word.log,UVM,UVM_INFO,182006.782,hardware_error_hw_fail_command_control_wrong_command_seq,buffer_address 0xzzzz
ic_status_word.log,UVM,UVM_ERROR,182253.53,registers,HW_FAIL is not set correctly. Got 0 but expected 1 (regmodel.Interrupt.Interrupt_Registers.IRQ_STAT.HW_FAIL)
ic_status_word.log,UVM,UVM_ERROR,182256.41,spi_status_word,Unexpected SPI status word flags Flag SPICRC was not set correctly! Exp. 0 but got 1
ic_status_word.log,UVM,UVM_ERROR,182256.41,spi_status_word,Unexpected SPI status word flags Flag HE was not set correctly! Exp. 1 but got 0
ic_status_word.log,UVM,UVM_ERROR,182260.25,hardware_error_hw_fail_command_control_wrong_command,"Unexpected value in STATUS_WORD register, expected 0x8c00, got 0x1c00"
ic_status_word.log,UVM,UVM_INFO,182578.61,sim:measure,'IRQ_STAT' status = PASS
ic_status_word.log,UVM,UVM_ERROR,182581.49,spi_status_word,Unexpected SPI status word flags Flag SPICRC was not set correctly! Exp. 0 but got 1
ic_status_word.log,UVM,UVM_ERROR,182585.33,hardware_error_hw_fail_command_control_wrong_command,"Unexpected value in STATUS_WORD register, expected 0xc00, got 0x1c00"
ic_status_word.log,UVM,UVM_INFO,182585.33,hardware_error_hw_fail_command_control_wrong_command_seq,hardware_error_hw_fail_command_control_wrong_command_seq sequence starting
ic_status_word.log,UVM,UVM_ERROR,182593.051,spi_status_word,Unexpected SPI status word flags Flag SPICRC was not set correctly! Exp. 0 but got 1
ic_status_word.log,UVM,UVM_ERROR,182596.891,hardware_error_hw_fail_command_control_wrong_command,"Unexpected value in STATUS_WORD register, expected 0xc00, got 0x1c00"
ic_status_word.log,UVM,UVM_INFO,182600.731,sim:measure,'IRQ_STAT' status = PASS
ic_status_word.log,UVM,UVM_INFO,182600.731,hardware_error_hw_fail_command_control_wrong_command_seq,implant wrong command 0xdc00 into SPI command buffer
ic_status_word.log,UVM,UVM_INFO,182613.131,hardware_error_hw_fail_command_control_wrong_command_seq,buffer_address 0xzzzz
ic_status_word.log,UVM,UVM_ERROR,182859.879,registers,HW_FAIL is not set correctly. Got 0 but expected 1 (regmodel.Interrupt.Interrupt_Registers.IRQ_STAT.HW_FAIL)
ic_status_word.log,UVM,UVM_ERROR,182862.759,spi_status_word,Unexpected SPI status word flags Flag SPICRC was not set correctly! Exp. 0 but got 1
ic_status_word.log,UVM,UVM_ERROR,182862.759,spi_status_word,Unexpected SPI status word flags Flag HE was not set correctly! Exp. 1 but got 0
ic_status_word.log,UVM,UVM_ERROR,182866.599,hardware_error_hw_fail_command_control_wrong_command,"Unexpected value in STATUS_WORD register, expected 0x8c00, got 0x1c00"
ic_status_word.log,UVM,UVM_INFO,183184.959,sim:measure,'IRQ_STAT' status = PASS
ic_status_word.log,UVM,UVM_ERROR,183187.839,spi_status_word,Unexpected SPI status word flags Flag SPICRC was not set correctly! Exp. 0 but got 1
ic_status_word.log,UVM,UVM_ERROR,183191.679,hardware_error_hw_fail_command_control_wrong_command,"Unexpected value in STATUS_WORD register, expected 0xc00, got 0x1c00"
ic_status_word.log,UVM,UVM_INFO,183191.679,hardware_error_hw_fail_command_control_wrong_command_seq,hardware_error_hw_fail_command_control_wrong_command_seq sequence starting
ic_status_word.log,UVM,UVM_ERROR,183199.4,spi_status_word,Unexpected SPI status word flags Flag SPICRC was not set correctly! Exp. 0 but got 1
ic_status_word.log,UVM,UVM_ERROR,183203.24,hardware_error_hw_fail_command_control_wrong_command,"Unexpected value in STATUS_WORD register, expected 0xc00, got 0x1c00"
ic_status_word.log,UVM,UVM_INFO,183207.08,sim:measure,'IRQ_STAT' status = PASS
ic_status_word.log,UVM,UVM_INFO,183207.08,hardware_error_hw_fail_command_control_wrong_command_seq,implant wrong command 0x8c00 into SPI command buffer
ic_status_word.log,UVM,UVM_INFO,183219.48,hardware_error_hw_fail_command_control_wrong_command_seq,buffer_address 0xzzzz
ic_status_word.log,UVM,UVM_ERROR,183466.228,registers,HW_FAIL is not set correctly. Got 0 but expected 1 (regmodel.Interrupt.Interrupt_Registers.IRQ_STAT.HW_FAIL)
ic_status_word.log,UVM,UVM_ERROR,183469.108,spi_status_word,Unexpected SPI status word flags Flag SPICRC was not set correctly! Exp. 0 but got 1
ic_status_word.log,UVM,UVM_ERROR,183469.108,spi_status_word,Unexpected SPI status word flags Flag HE was not set correctly! Exp. 1 but got 0
ic_status_word.log,UVM,UVM_ERROR,183472.948,hardware_error_hw_fail_command_control_wrong_command,"Unexpected value in STATUS_WORD register, expected 0x8c00, got 0x1c00"
ic_status_word.log,UVM,UVM_INFO,183791.308,sim:measure,'IRQ_STAT' status = PASS
ic_status_word.log,UVM,UVM_ERROR,183794.188,spi_status_word,Unexpected SPI status word flags Flag SPICRC was not set correctly! Exp. 0 but got 1
ic_status_word.log,UVM,UVM_ERROR,183798.028,hardware_error_hw_fail_command_control_wrong_command,"Unexpected value in STATUS_WORD register, expected 0xc00, got 0x1c00"
ic_status_word.log,UVM,UVM_INFO,183798.028,hardware_error_hw_fail_command_control_wrong_command_seq,hardware_error_hw_fail_command_control_wrong_command_seq sequence starting
ic_status_word.log,UVM,UVM_ERROR,183805.749,spi_status_word,Unexpected SPI status word flags Flag SPICRC was not set correctly! Exp. 0 but got 1
ic_status_word.log,UVM,UVM_ERROR,183809.589,hardware_error_hw_fail_command_control_wrong_command,"Unexpected value in STATUS_WORD register, expected 0xc00, got 0x1c00"
ic_status_word.log,UVM,UVM_INFO,183813.429,sim:measure,'IRQ_STAT' status = PASS
ic_status_word.log,UVM,UVM_INFO,183813.429,hardware_error_hw_fail_command_control_wrong_command_seq,implant wrong command 0x8c00 into SPI command buffer
ic_status_word.log,UVM,UVM_INFO,183825.829,hardware_error_hw_fail_command_control_wrong_command_seq,buffer_address 0xzzzz
ic_status_word.log,UVM,UVM_ERROR,184072.577,registers,HW_FAIL is not set correctly. Got 0 but expected 1 (regmodel.Interrupt.Interrupt_Registers.IRQ_STAT.HW_FAIL)
ic_status_word.log,UVM,UVM_ERROR,184075.457,spi_status_word,Unexpected SPI status word flags Flag SPICRC was not set correctly! Exp. 0 but got 1
ic_status_word.log,UVM,UVM_ERROR,184075.457,spi_status_word,Unexpected SPI status word flags Flag HE was not set correctly! Exp. 1 but got 0
ic_status_word.log,UVM,UVM_ERROR,184079.297,hardware_error_hw_fail_command_control_wrong_command,"Unexpected value in STATUS_WORD register, expected 0x8c00, got 0x1c00"
